t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
455,humaneval_HumanEval/64,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692371-oOfuZeEvQNYgwLEaxqtK,1,ok,1,205,1126,1331,5672,0.0028765,usage_estimate,,0.0028765,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0455_humaneval_HumanEval_64_solver.json,,1773692386
456,gsm8k_1246,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692386-utQEsR70MmUnzGZgcDWJ,1,ok,1,145,95,240,3522,1.9795e-05,usage_estimate,,1.9795e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0456_gsm8k_1246_solver.json,,1773692398
457,gsm8k_212,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692399-tVPcdnd38UpIKE4jXUDu,1,ok,1,143,115,258,4473,2.1653e-05,usage_estimate,,2.1653e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0457_gsm8k_212_solver.json,,1773692412
458,gsm8k_1264,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692412-JnkeCbQewR58AqqeRB96,1,ok,1,235,247,482,71222,4.1385e-05,usage_estimate,,4.1385e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0458_gsm8k_1264_solver.json,,1773692492
459,humaneval_HumanEval/157,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692492-MZro5QFwgH3SWvo8VfeB,1,ok,1,189,1185,1374,7356,0.0030192,usage_estimate,,0.0030192,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0459_humaneval_HumanEval_157_solver.json,,1773692509
460,humaneval_HumanEval/47,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692509-7kL1JDnLB1bzqDDMQQOG,1,ok,1,152,1085,1237,5203,0.0027581,usage_estimate,,0.0027581,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0460_humaneval_HumanEval_47_solver.json,,1773692523
461,gsm8k_1152,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692524-z2iTwT9J6RO2c98F4Dll,1,ok,1,141,292,433,13712,3.9211e-05,usage_estimate,,3.9211e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0461_gsm8k_1152_solver.json,,1773692546
462,gsm8k_80,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692546-fZk3dRYoskbSwBzjrk0r,1,ok,1,132,115,247,2946,2.0872e-05,usage_estimate,,2.0872e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0462_gsm8k_80_solver.json,,1773692557
463,gsm8k_562,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692558-kDibTT9udU4O5EGViNnK,1,ok,1,178,195,373,6465,3.2137999999999996e-05,usage_estimate,,3.2137999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0463_gsm8k_562_solver.json,,1773692573
464,gsm8k_1294,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692573-3YmHEllgJyLnJUbgqIpS,1,ok,1,184,184,368,2658,3.1463999999999996e-05,usage_estimate,,3.1463999999999996e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0464_gsm8k_1294_solver.json,,1773692584
465,humaneval_HumanEval/108,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692585-dJqsAm08IShcltDaQBuQ,1,ok,1,207,1073,1280,4778,0.0027446,usage_estimate,,0.0027446,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0465_humaneval_HumanEval_108_solver.json,,1773692599
466,gsm8k_589,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692599-unwXzU4KFYQfgDl2SYKu,1,ok,1,162,249,411,4489,3.6401999999999995e-05,usage_estimate,,3.6401999999999995e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0466_gsm8k_589_solver.json,,1773692613
467,gsm8k_1114,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692613-uxe4xqLIm2ZZF1R59nxL,1,ok,1,137,84,221,1765,1.8126999999999998e-05,usage_estimate,,1.8126999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0467_gsm8k_1114_solver.json,,1773692623
468,gsm8k_166,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692623-8biRHWH8vexlufafCRDw,1,ok,1,158,165,323,5188,2.7718e-05,usage_estimate,,2.7718e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0468_gsm8k_166_solver.json,,1773692637
469,gsm8k_675,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692638-9jz2BSoNoiom6XvD6Nhl,0,wrong_answer,1,200,1442,1642,14781,0.0001584,usage_estimate,,0.0001584,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0469_gsm8k_675_solver.json,,1773692661
470,gsm8k_1103,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692661-En0TcyZwHeFmLMzs9qa3,1,ok,1,169,155,324,15572,2.7499e-05,usage_estimate,,2.7499e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0470_gsm8k_1103_solver.json,,1773692685
471,gsm8k_1013,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692685-3x2BJeILdufVQB8dyHLu,1,ok,1,177,160,337,9758,2.8567e-05,usage_estimate,,2.8567e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0471_gsm8k_1013_solver.json,,1773692703
472,gsm8k_1207,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692704-4OvkMCpsqGNJDoMDZLyv,1,ok,1,169,104,273,3260,2.2399e-05,usage_estimate,,2.2399e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0472_gsm8k_1207_solver.json,,1773692715
473,humaneval_HumanEval/12,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692716-gVybNNOWYPpDSP1EjU1x,0,runtime_error,1,179,807,986,4604,0.0020712,usage_estimate,,0.0020712,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0473_humaneval_HumanEval_12_solver.json,,1773692728
474,gsm8k_359,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692729-mlzhIJh13ERMaRXNLre4,1,ok,1,168,260,428,31543,3.792799999999999e-05,usage_estimate,,3.792799999999999e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0474_gsm8k_359_solver.json,,1773692769
475,humaneval_HumanEval/137,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692770-5aDx8KSMLU737l5mzDIk,1,ok,1,222,1054,1276,6001,0.0027016,usage_estimate,,0.0027016,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0475_humaneval_HumanEval_137_solver.json,,1773692784
476,gsm8k_1223,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692785-KBpj2vyOzUUlJOP8rx7r,0,wrong_answer,1,149,166,315,10219,2.7179e-05,usage_estimate,,2.7179e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0476_gsm8k_1223_solver.json,,1773692804
477,gsm8k_72,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692804-KHg503kYmgbqcZ5WrZpF,1,ok,1,147,83,230,6282,1.8737e-05,usage_estimate,,1.8737e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0477_gsm8k_72_solver.json,,1773692819
478,gsm8k_646,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692819-yXbMn8PZ4zpaSH6CrQaw,1,ok,1,143,111,254,5108,2.1253e-05,usage_estimate,,2.1253e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0478_gsm8k_646_solver.json,,1773692833
479,humaneval_HumanEval/128,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692833-ZUSiX98tivl40BTcfFZ3,1,ok,1,194,950,1144,5476,0.0024332,usage_estimate,,0.0024332,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0479_humaneval_HumanEval_128_solver.json,,1773692848
480,gsm8k_985,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692849-hVg4wWgBjRYTIXltnH0B,1,ok,1,130,82,212,4738,1.743e-05,usage_estimate,,1.743e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0480_gsm8k_985_solver.json,,1773692862
481,gsm8k_1116,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692863-KWfVAnwk6w2ap7QJBsyP,1,ok,1,143,78,221,16440,1.7953e-05,usage_estimate,,1.7953e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0481_gsm8k_1116_solver.json,,1773692888
482,gsm8k_1157,gsm8k,ours,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773692888-T0tKUOlxSBSNQd6ovgh1,1,ok,1,198,406,604,4715,0.002228,usage_estimate,,0.002228,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0482_gsm8k_1157_solver.json,,1773692901
483,humaneval_HumanEval/66,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692902-egNCokrc2p4xGryQdzIh,1,ok,1,192,824,1016,3752,0.0021176,usage_estimate,,0.0021176,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0483_humaneval_HumanEval_66_solver.json,,1773692916
484,gsm8k_456,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692916-NknFWRSY5uLbhZLDstXs,1,ok,1,147,207,354,8450,3.1137e-05,usage_estimate,,3.1137e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0484_gsm8k_456_solver.json,,1773692933
485,humaneval_HumanEval/143,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692934-ZL4pUvf5xeliixOX4wm3,1,ok,1,235,902,1137,7117,0.0023255,usage_estimate,,0.0023255,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0485_humaneval_HumanEval_143_solver.json,,1773692950
486,gsm8k_910,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692963-iMc5n6cUuiiHPdsuYtZC,1,ok,1,339,154,493,6104,3.9469e-05,mixed,,3.9469e-05,1,gen-1773692950-HJrSfg0asbC58COY3vB1,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0486_gsm8k_910_solver.json,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0486_gsm8k_910_planner.json,1773692973
487,gsm8k_155,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773692974-8caDQ5yTlbaFb745jNwQ,1,ok,1,171,257,428,5814,3.7841e-05,usage_estimate,,3.7841e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0487_gsm8k_155_solver.json,,1773692987
488,humaneval_HumanEval/72,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773692988-KLmdNIbLIHl0Xt9vyY8T,1,ok,1,318,996,1314,8454,0.0025854,usage_estimate,,0.0025854,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0488_humaneval_HumanEval_72_solver.json,,1773693005
489,gsm8k_974,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693005-PeetNYDGJGXvKnOPkerK,1,ok,1,159,117,276,4930,2.2989e-05,usage_estimate,,2.2989e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0489_gsm8k_974_solver.json,,1773693018
490,gsm8k_947,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693019-Ge4C7r1kag5dcUzk7MzD,1,ok,1,157,68,225,16255,1.7947e-05,usage_estimate,,1.7947e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0490_gsm8k_947_solver.json,,1773693044
491,gsm8k_924,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693044-crwO2KN3hTM7j1bC5VJm,1,ok,1,197,221,418,13629,3.6087e-05,usage_estimate,,3.6087e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0491_gsm8k_924_solver.json,,1773693066
492,humaneval_HumanEval/73,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773693067-zGLznum5O9ywthkLObVE,1,ok,1,232,1083,1315,5488,0.0027771,usage_estimate,,0.0027771,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0492_humaneval_HumanEval_73_solver.json,,1773693081
493,humaneval_HumanEval/117,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773693081-vVzix7oVBdb4k8iU4Q7s,1,ok,1,264,1090,1354,6413,0.0028042,usage_estimate,,0.0028042,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0493_humaneval_HumanEval_117_solver.json,,1773693098
494,gsm8k_499,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693098-rAVnRevNKYzkvxUhDZwA,1,ok,1,209,127,336,40661,2.7539000000000002e-05,usage_estimate,,2.7539000000000002e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0494_gsm8k_499_solver.json,,1773693148
495,humaneval_HumanEval/144,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773693148-iyHhkT7MXzPKaVkp7EPi,1,ok,1,229,1043,1272,10137,0.0026762000000000005,usage_estimate,,0.0026762000000000005,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0495_humaneval_HumanEval_144_solver.json,,1773693167
496,gsm8k_368,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693168-bQmJE1TgsBrQLVrcbH9g,0,wrong_answer,1,131,93,224,14383,1.8601e-05,usage_estimate,,1.8601e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0496_gsm8k_368_solver.json,,1773693190
497,gsm8k_144,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693191-zdgyeUJzicylSnppAxC3,1,ok,1,230,166,396,5937,3.293e-05,usage_estimate,,3.293e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0497_gsm8k_144_solver.json,,1773693206
498,gsm8k_1221,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693207-TKOdhtTE2hUUhq6gu6ld,1,ok,1,170,107,277,2601,2.277e-05,usage_estimate,,2.277e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0498_gsm8k_1221_solver.json,,1773693218
499,gsm8k_1115,gsm8k,ours,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773693218-VjWbVdCRfO44AzDtkNrY,1,ok,1,163,150,313,6563,2.6572999999999998e-05,usage_estimate,,2.6572999999999998e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0499_gsm8k_1115_solver.json,,1773693233
500,humaneval_HumanEval/115,humaneval,ours,gemini25flash,google/gemini-2.5-flash,gen-1773693234-w9t3kpea5BymcsqCatny,1,ok,1,421,1227,1648,5736,0.0031938,usage_estimate,,0.0031938,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/ours/0500_humaneval_HumanEval_115_solver.json,,1773693248
