t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
479,humaneval_HumanEval/128,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682432-ALRBET6PLL5wAZHM5WM6,1,ok,1,194,994,1188,5813,0.0025432000000000002,usage_estimate,,0.0025432000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0479_humaneval_HumanEval_128_solver.json,,1773682448
480,gsm8k_985,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682449-fipniBAFmdWcezHT8jZC,1,ok,1,122,287,409,2745,0.0007541,usage_estimate,,0.0007541,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0480_gsm8k_985_solver.json,,1773682460
481,gsm8k_1116,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682460-7yImYfCjXwb1PdMBn80P,1,ok,1,131,187,318,1682,0.0005068,usage_estimate,,0.0005068,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0481_gsm8k_1116_solver.json,,1773682471
482,gsm8k_1157,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682471-DTnRrzLhHwqFUntRAQKy,1,ok,1,150,374,524,3470,0.00098,usage_estimate,,0.00098,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0482_gsm8k_1157_solver.json,,1773682483
483,humaneval_HumanEval/66,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682483-eZ7rNIW97GDmlNxq66Yj,1,ok,1,192,824,1016,5044,0.0021176,usage_estimate,,0.0021176,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0483_humaneval_HumanEval_66_solver.json,,1773682497
484,gsm8k_456,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682498-9dkMFsk6DLQZa0zicS9O,1,ok,1,140,498,638,3160,0.001287,usage_estimate,,0.001287,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0484_gsm8k_456_solver.json,,1773682510
485,humaneval_HumanEval/143,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682510-X7h3fq170FwYx8acZ8VH,1,ok,1,235,1043,1278,5996,0.0026780000000000003,usage_estimate,,0.0026780000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0485_humaneval_HumanEval_143_solver.json,,1773682526
486,gsm8k_910,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682526-jV5dCEOOxszGSSR9sck1,1,ok,1,131,356,487,3187,0.0009293,usage_estimate,,0.0009293,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0486_gsm8k_910_solver.json,,1773682538
487,gsm8k_155,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682538-996wWgl5L7tULjt47sqV,1,ok,1,159,746,905,4959,0.0019127,usage_estimate,,0.0019127,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0487_gsm8k_155_solver.json,,1773682552
488,humaneval_HumanEval/72,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682552-bAj0CZu3n57VkIuXosFH,1,ok,1,318,1054,1372,7185,0.0027304,usage_estimate,,0.0027304,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0488_humaneval_HumanEval_72_solver.json,,1773682568
489,gsm8k_974,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682568-jPafu9p0oMLPqWv3Ufes,1,ok,1,154,398,552,2942,0.0010412,usage_estimate,,0.0010412,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0489_gsm8k_974_solver.json,,1773682580
490,gsm8k_947,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682580-yCsLk75l34drvWM4JvNN,1,ok,1,147,151,298,2643,0.0004216,usage_estimate,,0.0004216,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0490_gsm8k_947_solver.json,,1773682591
491,gsm8k_924,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682591-Hit8W55jLZ2XGpFhzx9N,1,ok,1,190,430,620,3514,0.001132,usage_estimate,,0.001132,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0491_gsm8k_924_solver.json,,1773682604
492,humaneval_HumanEval/73,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682604-LIslAub15IJ67hANnSQy,1,ok,1,232,1101,1333,6207,0.0028220999999999997,usage_estimate,,0.0028220999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0492_humaneval_HumanEval_73_solver.json,,1773682619
493,humaneval_HumanEval/117,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682620-UWhJHLBnfl78jnCpsh61,1,ok,1,264,1150,1414,7352,0.0029542,usage_estimate,,0.0029542,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0493_humaneval_HumanEval_117_solver.json,,1773682636
494,gsm8k_499,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682636-eVjY208eIuGGLyZiD65G,1,ok,1,199,534,733,4022,0.0013946999999999998,usage_estimate,,0.0013946999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0494_gsm8k_499_solver.json,,1773682649
495,humaneval_HumanEval/144,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682649-LqGZObBjYZg9RpQr9Ste,1,ok,1,229,1200,1429,5881,0.0030686999999999997,usage_estimate,,0.0030686999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0495_humaneval_HumanEval_144_solver.json,,1773682665
496,gsm8k_368,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682665-4VLO2a76qUjSyYTuO3sN,1,ok,1,121,1010,1131,7021,0.0025613000000000003,usage_estimate,,0.0025613000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0496_gsm8k_368_solver.json,,1773682681
497,gsm8k_144,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682682-uCeg1ikQftP3DhekWWKz,1,ok,1,221,689,910,4793,0.0017888000000000001,usage_estimate,,0.0017888000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0497_gsm8k_144_solver.json,,1773682694
498,gsm8k_1221,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682695-8Ozs7mEVYFHHqqBNMF86,1,ok,1,162,505,667,4472,0.0013111000000000002,usage_estimate,,0.0013111000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0498_gsm8k_1221_solver.json,,1773682707
499,gsm8k_1115,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682708-zqB67PVPQr1uUyxvlmDN,1,ok,1,157,387,544,2871,0.0010145999999999998,usage_estimate,,0.0010145999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0499_gsm8k_1115_solver.json,,1773682720
500,humaneval_HumanEval/115,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773682720-xXFkwmL3ljVmEjna6obf,0,syntax_error,0,421,946,1367,5696,0.0024913,usage_estimate,,0.0024913,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0500_humaneval_HumanEval_115_solver.json,,1773682735
